SITE_NAME,BEGIN,END,PERIOD_DAYS,KWH_PERIOD,AV_KWH_DAY,PERIOD_EUR,BILLS
0029BB,01/04/2020,30/04/2020,29,2747,94.72413793103448,"408,84",35
0029BB,01/05/2020,31/05/2020,30,2804,93.46666666666667,"417,44",35
0029BB,01/06/2020,30/06/2020,29,2766,95.37931034482759,"412,05",35
0029BB,01/07/2020,31/07/2020,30,2893,96.43333333333334,"428,93",35
0029BB,01/08/2020,31/08/2020,30,3019,100.63333333333334,"445,42",35
0029BB,01/09/2020,30/09/2020,29,2892,99.72413793103448,"427,68",35
0029BB,01/10/2020,31/10/2020,30,2948,98.26666666666667,"435,40",35
0029BB,01/11/2020,30/11/2020,29,2825,97.41379310344827,"392,68",35
0029BR,01/01/2018,31/12/2018,364,35806,98.36813186813187,"4 377,09",23
0029BR,01/01/2019,28/02/2019,58,5494,94.72413793103448,"668,66",23
0029BR,01/03/2019,31/03/2019,30,2954,98.46666666666667,"353,71",23
0029BR,01/04/2019,30/04/2019,29,2808,96.82758620689656,"338,84",23
0029BR,01/05/2019,31/05/2019,30,2940,98.0,"311,32",23
0029BR,01/06/2019,30/06/2019,29,3179,109.62068965517241,"335,66",23
0029BR,01/07/2019,31/07/2019,30,3203,106.76666666666667,"338,11",23
0029BR,01/08/2019,31/08/2019,30,3160,105.33333333333333,"333,73",23
0029BR,01/09/2019,30/09/2019,29,2830,97.58620689655173,"309,60",23
0029BR,01/10/2019,31/10/2019,30,2901,96.7,"317,81",23
0029BR,01/11/2019,30/11/2019,29,2861,98.65517241379311,"313,41",23
0029BR,01/12/2019,31/12/2019,30,2942,98.06666666666666,"321,84",23
0029BR,01/01/2020,31/01/2020,30,2907,96.9,"377,73",23
0029BR,01/02/2020,29/02/2020,28,2779,99.25,"361,44",23
0029BR,01/03/2020,31/03/2020,30,3024,100.8,"390,14",23
0029BR,01/04/2020,30/04/2020,29,3133,108.03448275862068,"403,11",23
0029BR,01/05/2020,31/05/2020,30,3222,107.4,"413,38",23
0029BR,01/06/2020,30/06/2020,29,3253,112.17241379310344,"416,87",23
0029BR,01/07/2020,31/07/2020,30,3461,115.36666666666666,"442,71",23
0029BR,01/08/2020,31/08/2020,30,3477,115.9,"444,58",23
0029BR,01/09/2020,30/09/2020,29,3247,111.96551724137932,"416,19",23
0029BR,01/10/2020,31/10/2020,30,3221,107.36666666666666,"413,03",23
0029BR,01/11/2020,30/11/2020,29,3061,105.55172413793103,"381,52",23
0029KO,01/01/2018,31/01/2018,30,1963,65.43333333333334,"243,11",35
0029KO,01/02/2018,28/02/2018,27,1796,66.51851851851852,"222,99",35
0029KO,01/03/2018,31/03/2018,30,1970,65.66666666666667,"243,95",35
0029KO,01/04/2018,30/04/2018,29,1892,65.24137931034483,"234,56",35
0029KO,01/05/2018,31/05/2018,30,1959,65.3,"242,63",35
0029KO,01/06/2018,30/06/2018,29,1921,66.24137931034483,"238,05",35
0029KO,01/07/2018,31/07/2018,30,2014,67.13333333333334,"249,40",35
0029KO,01/08/2018,31/08/2018,30,2039,67.96666666666667,"252,41",35
0029KO,01/09/2018,30/09/2018,29,1920,66.20689655172414,"239,57",35
0029KO,01/10/2018,31/10/2018,30,1993,66.43333333333334,"248,43",35
0029KO,01/11/2018,30/11/2018,29,1921,66.24137931034483,"239,70",35
0029KO,01/12/2018,31/12/2018,30,2011,67.03333333333333,"250,62",35
0029KO,01/01/2019,31/01/2019,30,2014,67.13333333333334,"275,79",35
0029KO,01/02/2019,28/02/2019,27,1786,66.14814814814815,"245,33",35
0029KO,01/03/2019,31/03/2019,30,1977,65.9,"270,85",35
0029KO,01/04/2019,30/04/2019,29,1930,66.55172413793103,"264,57",35
0029KO,01/05/2019,31/05/2019,30,1989,66.3,"272,45",35
0029KO,01/06/2019,30/06/2019,29,1997,68.86206896551724,"273,52",35
0029KO,01/07/2019,31/07/2019,30,2026,67.53333333333333,"277,39",35
0029KO,01/08/2019,31/08/2019,30,2044,68.13333333333334,"279,80",35
0029KO,01/09/2019,30/09/2019,29,1937,66.79310344827586,"265,50",35
0029KO,01/10/2019,31/10/2019,30,1991,66.36666666666666,"272,72",35
0029KO,01/11/2019,30/11/2019,29,1925,66.37931034482759,"263,90",35
0029KO,01/12/2019,31/12/2019,30,1994,66.46666666666667,"273,12",35
0029KO,01/01/2020,31/01/2020,30,2005,66.83333333333333,"273,10",35
0029KO,01/02/2020,29/02/2020,28,1864,66.57142857142857,"254,42",35
0029KO,01/03/2020,31/03/2020,30,2011,67.03333333333333,"273,90",35
0029KO,01/04/2020,30/04/2020,29,2194,75.65517241379311,"298,14",35
0029KO,01/05/2020,31/05/2020,30,2299,76.63333333333334,"312,05",35
0029KO,01/06/2020,30/06/2020,29,2363,81.48275862068965,"320,53",35
0029KO,01/07/2020,31/07/2020,30,2501,83.36666666666666,"338,81",35
0029KO,01/08/2020,31/08/2020,30,2556,85.2,"346,09",35
0029KO,01/09/2020,30/09/2020,29,2447,84.37931034482759,"331,65",35
0029KO,01/10/2020,31/10/2020,30,2530,84.33333333333333,"342,65",35
0029KO,01/11/2020,30/11/2020,29,2438,84.06896551724138,"322,97",35
0030BB,01/01/2018,31/01/2018,30,2941,98.03333333333333,"381,59",35
0030BB,01/02/2018,28/02/2018,27,2645,97.96296296296296,"344,23",35
0030BB,01/03/2018,31/03/2018,30,2964,98.8,"384,48",35
0030BB,01/04/2018,30/04/2018,29,3063,105.62068965517241,"396,57",35
0030BB,01/05/2018,31/05/2018,30,3234,107.8,"417,96",35
0030BB,01/06/2018,30/06/2018,29,3144,108.41379310344827,"406,48",35
0030BB,01/07/2018,31/07/2018,30,3227,107.56666666666666,"417,14",35
0030BB,01/08/2018,31/08/2018,30,3511,117.03333333333333,"453,24",35
0030BB,01/09/2018,30/09/2018,29,3563,122.86206896551724,"462,06",35
0030BB,01/10/2018,31/10/2018,30,3654,121.8,"473,33",35
0030BB,01/11/2018,30/11/2018,29,3525,121.55172413793103,"456,86",35
0030BB,01/12/2018,31/12/2018,30,3631,121.03333333333333,"470,01",35
0030BB,01/01/2019,31/01/2019,30,3615,120.5,"446,36",35
0030BB,01/02/2019,28/02/2019,27,3288,121.77777777777777,"406,86",35
0030BB,01/03/2019,31/03/2019,30,3639,121.3,"449,10",35
0030BB,01/04/2019,30/04/2019,29,3513,121.13793103448276,"434,77",35
0030BB,01/05/2019,31/05/2019,30,3292,109.73333333333333,"407,36",35
0030BB,01/06/2019,30/06/2019,29,3121,107.62068965517241,"387,18",35
0030BB,01/07/2019,31/07/2019,30,3181,106.03333333333333,"393,95",35
0030BB,01/08/2019,31/08/2019,30,3209,106.96666666666667,"397,39",35
0030BB,01/09/2019,30/09/2019,29,3045,105.0,"377,67",35
0030BB,01/10/2019,31/10/2019,30,3137,104.56666666666666,"388,45",35
0030BB,01/11/2019,30/11/2019,29,3025,104.3103448275862,"375,44",35
0030BB,01/12/2019,31/12/2019,30,3085,102.83333333333333,"382,07",35
0030BB,01/01/2020,31/01/2020,30,3112,103.73333333333333,"451,91",35
0030BB,01/02/2020,29/02/2020,28,2956,105.57142857142857,"429,92",35
0030BB,01/03/2020,31/03/2020,30,3140,104.66666666666667,"458,50",35
0030BB,01/04/2020,30/04/2020,29,3073,105.96551724137932,"448,78",35
0030BB,01/05/2020,31/05/2020,30,3174,105.8,"462,84",35
0030BB,01/06/2020,30/06/2020,29,3125,107.75862068965517,"455,60",35
0030BB,01/07/2020,31/07/2020,30,3299,109.96666666666667,"479,42",35
0030BB,01/08/2020,31/08/2020,30,3333,111.1,"482,79",35
0030BB,01/09/2020,30/09/2020,29,3177,109.55172413793103,"461,24",35
0030BB,01/10/2020,31/10/2020,30,3277,109.23333333333333,"475,51",35
0030BB,01/11/2020,30/11/2020,29,3116,107.44827586206897,"432,41",35
0030BR,01/01/2018,31/01/2018,30,2271,75.7,"248,81",35
0030BR,01/02/2018,28/02/2018,27,2051,75.96296296296296,"225,46",35
0030BR,01/03/2018,31/03/2018,30,2273,75.76666666666667,"248,97",35
0030BR,01/04/2018,30/04/2018,29,2243,77.34482758620689,"245,61",35
0030BR,01/05/2018,31/05/2018,30,2375,79.16666666666667,"259,46",35
0030BR,01/06/2018,30/06/2018,29,2339,80.65517241379311,"255,55",35
0030BR,01/07/2018,31/07/2018,30,2452,81.73333333333333,"267,58",35
0030BR,01/08/2018,31/08/2018,30,2039,67.96666666666667,"223,88",35
0030BR,01/09/2018,30/09/2018,29,1912,65.93103448275862,"212,02",35
0030BR,01/10/2018,31/10/2018,30,2316,77.2,"255,15",35
0030BR,01/11/2018,30/11/2018,29,2228,76.82758620689656,"245,76",35
0030BR,01/12/2018,31/12/2018,30,2295,76.5,"252,93",35
0030BR,01/01/2019,31/01/2019,30,2296,76.53333333333333,"247,00",35
0030BR,01/02/2019,28/02/2019,27,2078,76.96296296296296,"224,25",35
0030BR,01/03/2019,31/03/2019,30,2296,76.53333333333333,"246,88",35
0030BR,01/04/2019,30/04/2019,29,2238,77.17241379310344,"240,79",35
0030BR,01/05/2019,31/05/2019,30,2329,77.63333333333334,"250,19",35
0030BR,01/06/2019,30/06/2019,29,2308,79.58620689655173,"247,84",35
0030BR,01/07/2019,31/07/2019,30,2379,79.3,"253,67",35
0030BR,01/08/2019,31/08/2019,30,2400,80.0,"252,36",35
0030BR,01/09/2019,30/09/2019,29,2290,78.96551724137932,"241,16",35
0030BR,01/10/2019,31/10/2019,30,2413,80.43333333333334,"253,69",35
0030BR,01/11/2019,30/11/2019,29,2523,87.0,"264,89",35
0030BR,01/12/2019,31/12/2019,30,2573,85.76666666666667,"269,98",35
0030BR,01/01/2020,31/01/2020,30,2554,85.13333333333334,"320,33",35
0030BR,01/02/2020,29/02/2020,28,2436,87.0,"305,89",35
0030BR,01/03/2020,31/03/2020,30,2638,87.93333333333334,"328,97",35
0030BR,01/04/2020,30/04/2020,29,2670,92.06896551724138,"332,86",35
0030BR,01/05/2020,31/05/2020,30,2748,91.6,"342,35",35
0030BR,01/06/2020,30/06/2020,29,2733,94.24137931034483,"340,53",35
0030BR,01/07/2020,31/07/2020,30,2870,95.66666666666667,"357,20",35
0030BR,01/08/2020,31/08/2020,30,2873,95.76666666666667,"357,57",35
0030BR,01/09/2020,30/09/2020,29,2739,94.44827586206897,"341,26",35
0030BR,01/10/2020,31/10/2020,30,2794,93.13333333333334,"347,95",35
0030BR,01/11/2020,30/11/2020,29,2686,92.62068965517241,"334,81",35
0030KO,01/01/2018,31/03/2018,89,7603,85.42696629213484,"889,93",22
0030KO,01/01/2018,31/03/2018,89,6573,73.85393258426966,"769,37",22
0030KO,01/04/2018,30/06/2018,90,7191,79.9,"882,91",22
0030KO,01/04/2018,30/06/2018,90,7580,84.22222222222223,"930,60",22
0030KO,01/07/2018,30/09/2018,91,7508,82.50549450549451,"949,61",22
0030KO,01/07/2018,30/09/2018,91,7935,87.1978021978022,"1 004,09",22
0030KO,01/10/2018,31/12/2018,91,7592,83.42857142857143,"924,83",22
0030KO,01/10/2018,31/12/2018,91,7261,79.79120879120879,"884,51",22
0030KO,01/01/2019,31/03/2019,89,6848,76.9438202247191,"812,79",22
0030KO,01/01/2019,31/03/2019,89,7352,82.6067415730337,"872,61",22
0030KO,01/04/2019,30/06/2019,90,7544,83.82222222222222,"914,33",22
0030KO,01/04/2019,30/06/2019,90,7690,85.44444444444444,"932,03",22
0030KO,01/07/2019,30/09/2019,91,5640,61.97802197802198,"709,34",22
0030KO,01/07/2019,30/09/2019,91,7940,87.25274725274726,"992,50",22
0030KO,01/10/2019,31/12/2019,91,3255,35.76923076923077,"393,50",22
0030KO,01/10/2019,31/12/2019,91,8069,88.67032967032966,"975,54",22
0030KO,01/01/2020,31/03/2020,90,2714,30.155555555555555,"319,22",22
0030KO,01/01/2020,31/03/2020,90,7095,78.83333333333333,"834,51",22
0030KO,01/04/2020,30/06/2020,90,3163,35.144444444444446,"391,90",22
0030KO,01/04/2020,30/06/2020,90,8853,98.36666666666666,"1 096,89",22
0030KO,01/07/2020,30/09/2020,91,9951,109.35164835164835,"1 301,72",22
0030KO,01/07/2020,30/09/2020,91,3461,38.032967032967036,"452,74",22
0031BB,01/01/2018,31/01/2018,30,2434,81.13333333333334,"317,29",35
0031BB,01/02/2018,28/02/2018,27,2199,81.44444444444444,"287,80",35
0031BB,01/03/2018,31/03/2018,30,2451,81.7,"320,51",35
0031BB,01/04/2018,30/04/2018,29,2402,82.82758620689656,"314,29",35
0031BB,01/05/2018,31/05/2018,30,2506,83.53333333333333,"327,79",35
0031BB,01/06/2018,30/06/2018,29,2440,84.13793103448276,"319,75",35
0031BB,01/07/2018,31/07/2018,30,2540,84.66666666666667,"332,68",35
0031BB,01/08/2018,31/08/2018,30,2653,88.43333333333334,"347,46",35
0031BB,01/09/2018,30/09/2018,29,2926,100.89655172413794,"383,19",35
0031BB,01/10/2018,31/10/2018,30,3013,100.43333333333334,"393,86",35
0031BB,01/11/2018,30/11/2018,29,2885,99.48275862068965,"377,39",35
0031BB,01/12/2018,31/12/2018,30,2965,98.83333333333333,"387,22",35
0031BB,01/01/2019,31/01/2019,30,2972,99.06666666666666,"370,57",35
0031BB,01/02/2019,28/02/2019,27,2692,99.70370370370371,"337,01",35
0031BB,01/03/2019,31/03/2019,30,2969,98.96666666666667,"370,48",35
0031BB,01/04/2019,30/04/2019,29,2931,101.06896551724138,"365,29",35
0031BB,01/05/2019,31/05/2019,30,2731,91.03333333333333,"340,79",35
0031BB,01/06/2019,30/06/2019,29,2641,91.06896551724138,"330,77",35
0031BB,01/07/2019,31/07/2019,30,2682,89.4,"335,38",35
0031BB,01/08/2019,31/08/2019,30,2703,90.1,"338,64",35
0031BB,01/09/2019,30/09/2019,29,2557,88.17241379310344,"320,33",35
0031BB,01/10/2019,31/10/2019,30,2646,88.2,"330,88",35
0031BB,01/11/2019,30/11/2019,29,2552,88.0,"319,75",35
0031BB,01/12/2019,31/12/2019,30,2649,88.3,"331,24",35
0031BB,01/01/2020,31/01/2020,30,2641,88.03333333333333,"393,17",35
0031BB,01/02/2020,29/02/2020,28,2508,89.57142857142857,"373,78",35
0031BB,01/03/2020,31/03/2020,30,2745,91.5,"410,17",35
0031BB,01/04/2020,30/04/2020,29,2753,94.93103448275862,"411,24",35
0031BB,01/05/2020,31/05/2020,30,2829,94.3,"421,88",35
0031BB,01/06/2020,30/06/2020,29,2747,94.72413793103448,"410,13",35
0031BB,01/07/2020,31/07/2020,30,2895,96.5,"430,32",35
0031BB,01/08/2020,31/08/2020,30,2978,99.26666666666667,"440,74",35
0031BB,01/09/2020,30/09/2020,29,2789,96.17241379310344,"413,47",35
0031BB,01/10/2020,31/10/2020,30,2858,95.26666666666667,"423,79",35
0031BB,01/11/2020,30/11/2020,29,2748,94.75862068965517,"381,97",35
0031BR,01/01/2018,15/10/2018,287,23533,81.99651567944251,"2 613,04",4
0031BR,16/10/2018,31/12/2018,76,6993,92.01315789473684,"776,49",4
0031BR,01/01/2019,31/12/2019,364,31011,85.19505494505495,"3 375,79",4
0031BR,01/01/2020,11/02/2020,41,3527,86.02439024390245,"454,19",4
0031KO,01/01/2018,31/01/2018,30,1956,65.2,"322,68",35
0031KO,01/02/2018,28/02/2018,27,1900,70.37037037037037,"316,29",35
0031KO,01/03/2018,31/03/2018,30,2323,77.43333333333334,"374,67",35
0031KO,01/04/2018,30/04/2018,29,2016,69.51724137931035,"335,59",35
0031KO,01/05/2018,31/05/2018,30,2115,70.5,"350,44",35
0031KO,01/06/2018,30/06/2018,29,2151,74.17241379310344,"362,29",35
0031KO,01/07/2018,31/07/2018,30,1897,63.233333333333334,"329,12",35
0031KO,01/08/2018,31/08/2018,30,2562,85.4,"427,74",35
0031KO,01/09/2018,30/09/2018,29,1961,67.62068965517241,"339,11",35
0031KO,01/10/2018,31/10/2018,30,2432,81.06666666666666,"397,99",35
0031KO,01/11/2018,30/11/2018,29,1947,67.13793103448276,"323,29",35
0031KO,01/12/2018,18/12/2018,17,1180,69.41176470588235,"174,64",35
0031KO,19/12/2018,31/01/2019,43,3002,69.81395348837209,"429,29",35
0031KO,01/02/2019,28/02/2019,27,1960,72.5925925925926,"280,28",35
0031KO,01/03/2019,31/03/2019,30,2178,72.6,"309,28",35
0031KO,01/04/2019,30/04/2019,29,2179,75.13793103448276,"311,60",35
0031KO,01/05/2019,31/05/2019,30,2259,75.3,"323,04",35
0031KO,01/06/2019,30/06/2019,29,2014,69.44827586206897,"288,00",35
0031KO,01/07/2019,31/07/2019,30,2645,88.16666666666667,"454,94",35
0031KO,01/08/2019,31/08/2019,30,1869,62.3,"321,47",35
0031KO,01/09/2019,30/09/2019,29,2050,70.6896551724138,"352,60",35
0031KO,01/10/2019,31/10/2019,30,2395,79.83333333333333,"409,55",35
0031KO,01/11/2019,30/11/2019,29,1977,68.17241379310344,"336,09",35
0031KO,01/12/2019,31/12/2019,30,2510,83.66666666666667,"429,21",35
0031KO,01/01/2020,31/01/2020,30,1880,62.666666666666664,"342,16",35
0031KO,01/02/2020,29/02/2020,28,1982,70.78571428571429,"360,72",35
0031KO,01/03/2020,31/03/2020,30,2422,80.73333333333333,"443,23",35
0031KO,01/04/2020,30/04/2020,29,2508,86.48275862068965,"461,47",35
0031KO,01/05/2020,31/05/2020,30,2791,93.03333333333333,"510,75",35
0031KO,01/06/2020,30/06/2020,29,2767,95.41379310344827,"506,36",35
0031KO,01/07/2020,31/07/2020,30,3128,104.26666666666667,"572,42",35
0031KO,02/08/2020,31/08/2020,29,2581,89.0,"474,90",35
0031KO,01/09/2020,30/09/2020,29,3046,105.03448275862068,"560,46",35
0031KO,01/10/2020,31/10/2020,30,3013,100.43333333333334,"548,37",35
0031KO,01/11/2020,30/11/2020,29,2706,93.3103448275862,"492,49",35
0032BR,01/01/2018,31/01/2018,30,2590,86.33333333333333,"283,17",35
0032BR,01/02/2018,28/02/2018,27,2334,86.44444444444444,"256,07",35
0032BR,01/03/2018,31/03/2018,30,2602,86.73333333333333,"284,44",35
0032BR,01/04/2018,30/04/2018,29,2525,87.06896551724138,"276,27",35
0032BR,01/05/2018,31/05/2018,30,2627,87.56666666666666,"286,99",35
0032BR,01/06/2018,30/06/2018,29,2545,87.75862068965517,"278,24",35
0032BR,01/07/2018,31/07/2018,30,2620,87.33333333333333,"286,35",35
